KEY,KEY_HOUSE,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_9997,Q1_9997_TXT,Q1_9998,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_5_TXT,Q3_9999,Q3_9999_TXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9998,Q5,WT1,D_AGE,D_INC,D_AREA1,SIDO1,SIDO2
311015801521,31101580152115,1.0,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
311015801521,31101580152123,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,5,1854.246951219512,2,4,1,8,8
311015801521,31101580152129,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,6.0,,8.0,,9,1854.246951219512,4,5,1,8,8
311015801521,31101580152137,,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311015801521,31101580152144,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,3,5,1,8,8
311015801521,31101580152150,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311015801521,31101580152158,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1854.246951219512,5,2,1,8,8
311015801521,31101580152164,1.0,2.0,,4.0,,6.0,7.0,8.0,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,2,5,1,8,8
31101590088A,31101590088A09,,2.0,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101590088A,31101590088A18,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,2,5,1,8,8
31101590088A,31101590088A20,,2.0,,4.0,,6.0,7.0,8.0,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101590088A,31101590088A25,,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101590088A,31101590088A34,,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,2,5,1,8,8
31101590088A,31101590088A41,,2.0,,4.0,5.0,6.0,,8.0,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,10,1891.9839449541284,4,5,1,8,8
31101590088A,31101590088A58,1.0,2.0,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31101590088A,31101590088A65,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,2,1891.9839449541284,5,1,1,8,8
31101590088A,31101590088A75,1.0,2.0,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,4,3,1,8,8
31101590088A,31101590088A81,1.0,,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,2,5,1,8,8
311016100111,31101610011101,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
311016100111,31101610011111,1.0,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,2,5,1,8,8
311016100111,31101610011120,1.0,2.0,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311016100111,31101610011128,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
311016100111,31101610011138,1.0,2.0,,4.0,5.0,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
311016100111,31101610011147,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,5,3,1,8,8
311016100111,31101610011156,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,3,5,1,8,8
311016100111,31101610011165,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
311016100111,31101610011173,1.0,,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311016100111,31101610011183,,2.0,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
31101620202A,31101620202A11,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,6,1891.9839449541284,5,5,1,8,8
31101620202A,31101620202A27,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101620202A,31101620202A34,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,5,4,1,8,8
31101620202A,31101620202A37,1.0,,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101620202A,31101620202A42,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,4,5,1,8,8
31101620202A,31101620202A48,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,2,3,1,8,8
31101620202A,31101620202A56,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31101620202A,31101620202A62,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31101620202A,31101620202A63,1.0,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101620202A,31101620202A67,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,4,4,1,8,8
31101650019A,31101650019A05,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101650019A,31101650019A10,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101650019A,31101650019A17,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,4,4,1,8,8
31101650019A,31101650019A25,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,2,5,1,8,8
31101650019A,31101650019A28,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,9,1891.9839449541284,4,5,1,8,8
31101650019A,31101650019A40,1.0,2.0,,4.0,5.0,6.0,,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,7,1891.9839449541284,5,5,1,8,8
31101650019A,31101650019A55,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,5,1891.9839449541284,5,4,1,8,8
31101650019A,31101650019A57,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,4,5,1,8,8
31101650019A,31101650019A64,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1891.9839449541284,3,3,1,8,8
31101650019A,31101650019A82,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,3,5,1,8,8
311016601161,31101660116106,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,3,4,1,8,8
311016601161,31101660116108,,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,4,5,1,8,8
311016601161,31101660116116,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,2,3,1,8,8
311016601161,31101660116120,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
311016601161,31101660116129,1.0,2.0,,4.0,5.0,6.0,,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,7,1854.246951219512,2,5,1,8,8
311016601161,31101660116131,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,4,1854.246951219512,5,3,1,8,8
311016601161,31101660116140,,2.0,,4.0,,6.0,,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,4,4,1,8,8
311016601161,31101660116143,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
311016601161,31101660116150,1.0,,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,4,3,1,8,8
311016601161,31101660116171,1.0,2.0,3.0,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1854.246951219512,4,4,1,8,8
31101670017A,31101670017A09,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,2,5,1,8,8
31101670017A,31101670017A16,1.0,2.0,,4.0,5.0,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,3,5,1,8,8
31101670017A,31101670017A22,,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31101670017A,31101670017A30,,2.0,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,8,1891.9839449541284,3,5,1,8,8
31101670017A,31101670017A37,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31101670017A,31101670017A43,,2.0,,4.0,5.0,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,8,1891.9839449541284,2,5,1,8,8
31101670017A,31101670017A51,,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,2,5,1,8,8
31101670017A,31101670017A57,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,3,5,1,8,8
31101670017A,31101670017A64,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31101670017A,31101670017A71,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,,6.0,,8.0,,7,1891.9839449541284,2,5,1,8,8
31103511018A,31103511018A03,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1891.9839449541284,5,4,1,8,8
31103511018A,31103511018A06,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31103511018A,31103511018A07,1.0,,,4.0,5.0,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,1891.9839449541284,2,5,1,8,8
31103511018A,31103511018A10,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,3,1891.9839449541284,5,2,1,8,8
31103511018A,31103511018A16,1.0,,,4.0,5.0,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,3,5,1,8,8
31103511018A,31103511018A19,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31103511018A,31103511018A21,1.0,2.0,,4.0,5.0,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31103511018A,31103511018A27,1.0,,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31103511018A,31103511018A37,1.0,2.0,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31103511018A,31103511018A55,,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
311035300621,31103530062104,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,5,3,1,8,8
311035300621,31103530062108,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311035300621,31103530062109,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311035300621,31103530062112,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,3,5,1,8,8
311035300621,31103530062116,,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311035300621,31103530062122,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
311035300621,31103530062126,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,3,1854.246951219512,4,2,1,8,8
311035300621,31103530062133,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,3,1854.246951219512,5,2,1,8,8
311035300621,31103530062141,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311035300621,31103530062165,,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,5,4,1,8,8
31103540103A,31103540103A04,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,4,5,1,8,8
31103540103A,31103540103A10,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31103540103A,31103540103A13,,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31103540103A,31103540103A15,1.0,,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31103540103A,31103540103A16,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,4,5,1,8,8
31103540103A,31103540103A20,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,2,1891.9839449541284,5,1,1,8,8
31103540103A,31103540103A23,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31103540103A,31103540103A43,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,5,4,1,8,8
31103540103A,31103540103A57,1.0,,,4.0,5.0,6.0,,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,4,5,1,8,8
31103540103A,31103540103A71,,2.0,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31103560060A,31103560060A06,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1891.9839449541284,5,2,1,8,8
31103560060A,31103560060A07,1.0,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31103560060A,31103560060A08,1.0,,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,3,5,1,8,8
31103560060A,31103560060A12,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1891.9839449541284,5,1,1,8,8
31103560060A,31103560060A16,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,3,1891.9839449541284,5,2,1,8,8
31103560060A,31103560060A21,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,5,4,1,8,8
31103560060A,31103560060A24,1.0,,,4.0,5.0,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31103560060A,31103560060A25,1.0,,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,9,1891.9839449541284,4,5,1,8,8
31103560060A,31103560060A43,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,3,5,1,8,8
31103560060A,31103560060A55,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
311035800501,31103580050103,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,3,1854.246951219512,5,2,1,8,8
311035800501,31103580050105,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311035800501,31103580050107,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1854.246951219512,5,3,1,8,8
311035800501,31103580050110,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,5,5,1,8,8
311035800501,31103580050115,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
311035800501,31103580050120,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,3,5,1,8,8
311035800501,31103580050124,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1854.246951219512,5,5,1,8,8
311035800501,31103580050125,,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311035800501,31103580050137,1.0,,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,4,5,1,8,8
311035800501,31103580050155,1.0,,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
31103600037A,31103600037A03,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,3,5,1,8,8
31103600037A,31103600037A06,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,4,1891.9839449541284,5,3,1,8,8
31103600037A,31103600037A08,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,2,5,1,8,8
31103600037A,31103600037A10,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1891.9839449541284,5,1,1,8,8
31103600037A,31103600037A13,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1891.9839449541284,4,2,1,8,8
31103600037A,31103600037A18,1.0,,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31103600037A,31103600037A22,1.0,,,4.0,,6.0,7.0,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31103600037A,31103600037A29,1.0,,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,4,5,1,8,8
31103600037A,31103600037A57,1.0,,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,2,5,1,8,8
31103600037A,31103600037A71,1.0,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,5,1891.9839449541284,4,4,1,8,8
311036001181,31103600118101,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,5,5,1,8,8
311036001181,31103600118107,,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,6,1854.246951219512,4,5,1,8,8
311036001181,31103600118111,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,4,1854.246951219512,5,3,1,8,8
311036001181,31103600118116,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,2,3,1,8,8
311036001181,31103600118121,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,5,1854.246951219512,5,4,1,8,8
311036001181,31103600118126,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,2,5,1,8,8
